state,year,candidate,party_simplified,party_detailed,candidatevotes,totalvotes
HAWAII,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,1377,429013
IDAHO,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,409235,598376
IDAHO,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,181098,598376
IDAHO,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,3844,598376
IDAHO,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,3084,598376
IDAHO,2004,"NADER, RALPH",OTHER,INDEPENDENT,1115,598376
ILLINOIS,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,2891550,5274322
ILLINOIS,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,2345946,5274322
ILLINOIS,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,32442,5274322
INDIANA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1479438,2468002
INDIANA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,969011,2468002
INDIANA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,18058,2468002
IOWA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,751957,1506908
IOWA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,741898,1506908
IOWA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,2992,1506908
IOWA,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,1304,1506908
IOWA,2004,"COBB, DAVID",OTHER,GREEN,1141,1506908
IOWA,2004,"CALERO, ROGER",OTHER,SOCIALIST WORKERS,373,1506908
KANSAS,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,736456,1187756
KANSAS,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,434993,1187756
KANSAS,2004,"NADER, RALPH",OTHER,REFORM PARTY,9348,1187756
KANSAS,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,4013,1187756
KANSAS,2004,"PEROUTKA, MICHAEL",OTHER,INDEPENDENT,2899,1187756
KENTUCKY,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1069439,1795882
KENTUCKY,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,712733,1795882
KENTUCKY,2004,"NADER, RALPH",OTHER,INDEPENDENT,8856,1795882
KENTUCKY,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,2619,1795882
KENTUCKY,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,2213,1795882
LOUISIANA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1102169,1943106
LOUISIANA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,820299,1943106
LOUISIANA,2004,"NADER, RALPH",OTHER,INDEPENDENT,7032,1943106
LOUISIANA,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,5203,1943106
LOUISIANA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,2781,1943106
LOUISIANA,2004,"BROWN, WALT",OTHER,PROTECTING WORKING FAMILIES,1795,1943106
LOUISIANA,2004,"AMONDSON, GENE",OTHER,PROHIBITION,1566,1943106
LOUISIANA,2004,"COBB, DAVID",OTHER,GREEN,1276,1943106
LOUISIANA,2004,"CALERO, ROGER",OTHER,SOCIALIST,985,1943106
MAINE,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,396842,740752
MAINE,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,330201,740752
MAINE,2004,"THE BETTER LIFE,",OTHER,INDEPENDENT,8069,740752
MAINE,2004,"COBB, DAVID",OTHER,GREEN,2936,740752
MAINE,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,1965,740752
MAINE,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,735,740752
MARYLAND,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,1334493,2384238
MARYLAND,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1024703,2384238
MARYLAND,2004,"NADER, RALPH",OTHER,POPULIST,11854,2384238
MARYLAND,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,6094,2384238
MARYLAND,2004,"COBB, DAVID",OTHER,GREEN,3632,2384238
MARYLAND,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,3421,2384238
MARYLAND,2004,OTHER,OTHER,UNAFFILIATED,34,2384238
MARYLAND,2004,OTHER,DEMOCRAT,DEMOCRAT,7,2384238
MASSACHUSETTS,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,1803800,2927455
MASSACHUSETTS,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1071109,2927455
MASSACHUSETTS,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,15022,2927455
MASSACHUSETTS,2004,"COBB, DAVID",OTHER,GREEN-RAINBOW,10623,2927455
MASSACHUSETTS,2004,"NADER, RALPH",OTHER,INDEPENDENT,4806,2927455
MICHIGAN,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,2479183,4839252
MICHIGAN,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,2313746,4839252
MICHIGAN,2004,"NADER, RALPH",OTHER,NO PARTY AFFILIATION,24035,4839252
MICHIGAN,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,10552,4839252
MICHIGAN,2004,"COBB, DAVID",OTHER,GREEN,5325,4839252
MICHIGAN,2004,"PEROUTKA, MICHAEL",OTHER,U.S. TAXPAYERS PARTY,4980,4839252
MICHIGAN,2004,"BROWN, WALT",OTHER,NATURAL LAW,1431,4839252
MINNESOTA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRATIC-FARMER-LABOR,1445014,2828387
MINNESOTA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1346695,2828387
MINNESOTA,2004,"NADER, RALPH",OTHER,BETTER LIFE,18683,2828387
MINNESOTA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,4639,2828387
MINNESOTA,2004,"COBB, DAVID",OTHER,GREEN,4408,2828387
MINNESOTA,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,3074,2828387
MINNESOTA,2004,"HARENS, THOMAS",OTHER,CHRISTIAN FREEDOM PARTY,2387,2828387
MINNESOTA,2004,"VAN AUKEN, BILL",OTHER,SOCIALIST EQUALITY PARTY,539,2828387
MINNESOTA,2004,"CALERO, ROGER",OTHER,SOCIALIST WORKERS,416,2828387
MISSISSIPPI,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,672660,1139824
MISSISSIPPI,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,457766,1139824
MISSISSIPPI,2004,"NADER, RALPH",OTHER,REFORM PARTY,3175,1139824
MISSISSIPPI,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,1793,1139824
MISSISSIPPI,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,1758,1139824
MISSISSIPPI,2004,"CALERO, ROGER",OTHER,INDEPENDENT,1599,1139824
MISSISSIPPI,2004,"COBB, DAVID",OTHER,GREEN,1073,1139824
MISSOURI,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1455713,2731364
MISSOURI,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,1259171,2731364
MISSOURI,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,9831,2731364
MISSOURI,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,5355,2731364
MISSOURI,2004,"NADER, RALPH",OTHER,INDEPENDENT,1294,2731364
MONTANA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,266063,450434
MONTANA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,173710,450434
MONTANA,2004,"NADER, RALPH",OTHER,INDEPENDENT,6168,450434
MONTANA,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,1764,450434
MONTANA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,1733,450434
MONTANA,2004,"COBB, DAVID",OTHER,GREEN,996,450434
NEBRASKA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,512814,778186
NEBRASKA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,254328,778186
NEBRASKA,2004,"NADER, RALPH",OTHER,REFORM PARTY,5780,778186
NEBRASKA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,2041,778186
NEBRASKA,2004,OTHER,OTHER,NEBRASKA PARTY,1314,778186
NEBRASKA,2004,"COBB, DAVID",OTHER,GREEN,978,778186
NEVADA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,418690,829587
NEVADA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,397190,829587
NEVADA,2004,"NADER, RALPH",OTHER,INDEPENDENT,4838,829587
NEVADA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,3176,829587
NEVADA,2004,"PEROUTKA, MICHAEL",OTHER,INDEPENDENT AMERICAN,1152,829587
NEVADA,2004,"COBB, DAVID",OTHER,GREEN,853,829587
NEW HAMPSHIRE,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,340511,678287
NEW HAMPSHIRE,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,331237,678287
NEW HAMPSHIRE,2004,"NADER, RALPH",OTHER,INDEPENDENT,4479,678287
NEW JERSEY,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,1911430,3611691
NEW JERSEY,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1670003,3611691
NEW JERSEY,2004,OTHER,OTHER,INDEPENDENT,30258,3611691
NEW MEXICO,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,376930,756304
NEW MEXICO,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,370942,756304
NEW MEXICO,2004,"NADER, RALPH",OTHER,INDEPENDENT,4053,756304
NEW MEXICO,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,2382,756304
NEW MEXICO,2004,"COBB, DAVID",OTHER,GREEN,1226,756304
NEW MEXICO,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,771,756304
NEW YORK,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,4180755,7448266
NEW YORK,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,2806993,7448266
NEW YORK,2004,"BUSH, GEORGE W.",OTHER,CONSERVATIVE,155574,7448266
NEW YORK,2004,"KERRY, JOHN",OTHER,WORKING FAMILIES,133525,7448266
NEW YORK,2004,"NADER, RALPH",OTHER,INDEPENDENCE,84247,7448266
NEW YORK,2004,"NADER, RALPH",OTHER,PEACE AND JUSTICE,15626,7448266
NEW YORK,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,11607,7448266
NEW YORK,2004,"CALERO, ROGER",OTHER,SOCIALIST WORKERS,2405,7448266
NORTH CAROLINA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1961166,3501007
NORTH CAROLINA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,1525849,3501007
NORTH CAROLINA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,11731,3501007
NORTH CAROLINA,2004,OTHER,OTHER,UNAFFILIATED,2261,3501007
NORTH DAKOTA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,196651,312833
NORTH DAKOTA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,111052,312833
NORTH DAKOTA,2004,"NADER, RALPH",OTHER,INDEPENDENT,3756,312833
NORTH DAKOTA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,851,312833
NORTH DAKOTA,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,514,312833
OHIO,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,2859764,5627903
OHIO,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,2741165,5627903
OKLAHOMA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,959792,1463758
OKLAHOMA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,503966,1463758
OREGON,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,943163,1836782
OREGON,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,866831,1836782
OREGON,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,7260,1836782
OREGON,2004,"COBB, DAVID",OTHER,PACIFIC GREEN,5315,1836782
OREGON,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,5257,1836782
PENNSYLVANIA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,2938095,5769590
PENNSYLVANIA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,2793847,5769590
PENNSYLVANIA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,21185,5769590
PENNSYLVANIA,2004,"COBB, DAVID",OTHER,GREEN,6319,5769590
PENNSYLVANIA,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,6318,5769590
PENNSYLVANIA,2004,"INDEPENDENT PARTY CANDIDATE,",OTHER,INDEPENDENT,2656,5769590
RHODE ISLAND,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,259760,437134
RHODE ISLAND,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,169046,437134
RHODE ISLAND,2004,"NADER, RALPH",OTHER,REFORM PARTY,4651,437134
RHODE ISLAND,2004,"COBB, DAVID",OTHER,GREEN,1333,437134
RHODE ISLAND,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,907,437134
RHODE ISLAND,2004,NONPARTISAN,OTHER,NONPARTISAN,845,437134
RHODE ISLAND,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,339,437134
RHODE ISLAND,2004,WORKERS WORLD,OTHER,WORKERS WORLD,253,437134
SOUTH CAROLINA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,937974,1617700
SOUTH CAROLINA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,661669,1617700
SOUTH CAROLINA,2004,"NADER, RALPH",OTHER,INDEPENDENCE,5520,1617700
SOUTH CAROLINA,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,5317,1617700
SOUTH CAROLINA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,3608,1617700
SOUTH CAROLINA,2004,"BROWN, WALT",OTHER,UNITED CITIZENS,2124,1617700
SOUTH CAROLINA,2004,"COBB, DAVID",OTHER,GREEN,1488,1617700
SOUTH DAKOTA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,232584,388215
SOUTH DAKOTA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,149244,388215
SOUTH DAKOTA,2004,"NADER, RALPH",OTHER,INDEPENDENT,4320,388215
SOUTH DAKOTA,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,1103,388215
SOUTH DAKOTA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,964,388215
TENNESSEE,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1384375,2437319
TENNESSEE,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,1036477,2437319
TENNESSEE,2004,OTHER,OTHER,INDEPENDENT,16428,2437319
TEXAS,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,4526917,7410749
TEXAS,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,2832704,7410749
TEXAS,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,38787,7410749
UTAH,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,663742,927844
UTAH,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,241199,927844
UTAH,2004,"NADER, RALPH",OTHER,UNAFFILIATED,11305,927844
UTAH,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,6841,927844
UTAH,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,3375,927844
UTAH,2004,"JAY, CHARLES",OTHER,PERSONAL CHOICE,946,927844
UTAH,2004,"CALERO, ROGER",OTHER,SOCIALIST WORKERS,393,927844
VERMONT,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,184067,312309
VERMONT,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,121180,312309
VERMONT,2004,"NADER, RALPH",OTHER,INDEPENDENT,4494,312309
VERMONT,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,1102,312309
VERMONT,2004,"PARKER, JOHN",OTHER,LIBERTY UNION PARTY,265,312309
VERMONT,2004,"CALERO, ROGER",OTHER,SOCIALIST WORKERS,244,312309
VIRGINIA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1716959,3195415
VIRGINIA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,1454742,3195415
VIRGINIA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,11032,3195415
VIRGINIA,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,10161,3195415
WASHINGTON,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,1510201,2859084
WASHINGTON,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1304894,2859084
WASHINGTON,2004,"NADER, RALPH",OTHER,INDEPENDENT,23283,2859084
WASHINGTON,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,11955,2859084
WASHINGTON,2004,"PEROUTKA, MICHAEL",OTHER,CONSTITUTION PARTY,3922,2859084
WASHINGTON,2004,"COBB, DAVID",OTHER,GREEN,2974,2859084
WASHINGTON,2004,"PARKER, JOHN",OTHER,WORKERS WORLD,1077,2859084
WASHINGTON,2004,"CALERO, ROGER",OTHER,SOCIALIST WORKERS,547,2859084
WASHINGTON,2004,"VAN AUKEN, BILL",OTHER,SOCIALIST EQUALITY PARTY,231,2859084
WEST VIRGINIA,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,423778,755792
WEST VIRGINIA,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,326541,755792
WEST VIRGINIA,2004,"NADER, RALPH",OTHER,INDEPENDENT,4063,755792
WEST VIRGINIA,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,1405,755792
WISCONSIN,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,1489504,2997007
WISCONSIN,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,1478120,2997007
WISCONSIN,2004,"NADER, RALPH",OTHER,INDEPENDENT,17272,2997007
WISCONSIN,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,6464,2997007
WISCONSIN,2004,"COBB, DAVID",OTHER,WISCONSIN GREEN,2661,2997007
WYOMING,2004,"BUSH, GEORGE W.",REPUBLICAN,REPUBLICAN,167629,243861
WYOMING,2004,"KERRY, JOHN",DEMOCRAT,DEMOCRAT,70776,243861
WYOMING,2004,"NADER, RALPH",OTHER,INDEPENDENT,3372,243861
WYOMING,2004,"BADNARIK, MICHAEL",LIBERTARIAN,LIBERTARIAN,1171,243861
ALABAMA,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,1266546,2099819
ALABAMA,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,813479,2099819
ALASKA,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,193841,326197
ALASKA,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,123594,326197
ALASKA,2008,"NADER, RALPH",OTHER,INDEPENDENT,3783,326197
ALASKA,2008,"BALDWIN, CHARLES """"CHUCK""""",OTHER,ALASKAN INDEPENDENCE PARTY,1660,326197
ALASKA,2008,"BARR, BOB",LIBERTARIAN,LIBERTARIAN,1589,326197
ARIZONA,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,1230111,2293475
ARIZONA,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,1034707,2293475
ARIZONA,2008,"BARR, BOB",LIBERTARIAN,LIBERTARIAN,12555,2293475
ARIZONA,2008,"NADER, RALPH",OTHER,INDEPENDENT,11301,2293475
ARIZONA,2008,"MCKINNEY, CYNTHIA",OTHER,GREEN,3406,2293475
ARKANSAS,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,638017,1086617
ARKANSAS,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,422310,1086617
ARKANSAS,2008,"NADER, RALPH",OTHER,INDEPENDENT,12882,1086617
ARKANSAS,2008,"BARR, BOB",LIBERTARIAN,LIBERTARIAN,4776,1086617
ARKANSAS,2008,"BALDWIN, CHARLES """"CHUCK""""",OTHER,CONSTITUTION PARTY,4023,1086617
ARKANSAS,2008,"MCKINNEY, CYNTHIA",OTHER,GREEN,3470,1086617
ARKANSAS,2008,"LA RIVA, GLORIA ESTELLA",OTHER,SOCIALISM AND LIBERATION PARTY,1139,1086617
CALIFORNIA,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,8274473,13561900
CALIFORNIA,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,5011781,13561900
CALIFORNIA,2008,"NADER, RALPH",OTHER,PEACE & FREEDOM,108381,13561900
CALIFORNIA,2008,"BARR, BOB",LIBERTARIAN,LIBERTARIAN,67582,13561900
CALIFORNIA,2008,"KEYES, ALAN",OTHER,AMERICAN INDEPENDENT PARTY,40673,13561900
CALIFORNIA,2008,"MCKINNEY, CYNTHIA",OTHER,GREEN,38774,13561900
COLORADO,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,1288576,2401361
COLORADO,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,1073589,2401361
COLORADO,2008,"NADER, RALPH",OTHER,INDEPENDENT,13350,2401361
COLORADO,2008,"BARR, BOB",LIBERTARIAN,LIBERTARIAN,10897,2401361
COLORADO,2008,"BALDWIN, CHARLES """"CHUCK""""",OTHER,CONSTITUTION PARTY,6233,2401361
COLORADO,2008,"KEYES, ALAN",OTHER,AMERICA'S INDEPENDENT PARTY,3051,2401361
COLORADO,2008,"MCKINNEY, CYNTHIA",OTHER,GREEN,2822,2401361
COLORADO,2008,"MCENULTY, FRANK",OTHER,UNAFFILIATED,828,2401361
COLORADO,2008,"JAY, CHARLES",OTHER,BOSTON TEA PARTY,598,2401361
COLORADO,2008,"ALLEN, JONATHAN",OTHER,HEARTQUAKE '08,348,2401361
COLORADO,2008,"STEVENS, THOMAS R.",OTHER,OBJECTIVIST PARTY,336,2401361
COLORADO,2008,"MOORE, BRIAN",OTHER,SOCIALIST,226,2401361
COLORADO,2008,"LA RIVA, GLORIA ESTELLA",OTHER,SOCIALISM AND LIBERATION PARTY,158,2401361
COLORADO,2008,"HARRIS, JAMES",OTHER,SOCIALIST WORKERS,154,2401361
COLORADO,2008,"LYTTLE, BRADFORD",OTHER,U.S. PACIFIST PARTY,110,2401361
COLORADO,2008,"AMONDSON, GENE",OTHER,PROHIBITION,85,2401361
CONNECTICUT,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,997772,1646792
CONNECTICUT,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,629428,1646792
CONNECTICUT,2008,"NADER, RALPH",OTHER,INDEPENDENT,19162,1646792
DELAWARE,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,255459,412412
DELAWARE,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,152374,412412
DELAWARE,2008,"NADER, RALPH",OTHER,INDEPENDENT,2401,412412
DELAWARE,2008,"BARR, BOB",LIBERTARIAN,LIBERTARIAN,1109,412412
DELAWARE,2008,"BALDWIN, CHARLES """"CHUCK""""",OTHER,CONSTITUTION PARTY,626,412412
DELAWARE,2008,"MCKINNEY, CYNTHIA",OTHER,GREEN,385,412412
DELAWARE,2008,"CALERO, ROGER",OTHER,SOCIALIST WORKERS,58,412412
DISTRICT OF COLUMBIA,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,245800,265853
DISTRICT OF COLUMBIA,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,17367,265853
DISTRICT OF COLUMBIA,2008,"NADER, RALPH",OTHER,INDEPENDENT,958,265853
DISTRICT OF COLUMBIA,2008,"MCKINNEY, CYNTHIA",OTHER,GREEN,590,265853
FLORIDA,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,4282074,8390744
FLORIDA,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,4045624,8390744
FLORIDA,2008,"NADER, RALPH",OTHER,ECOLOGY PARTY OF FLORIDA,28124,8390744
FLORIDA,2008,"BARR, BOB",LIBERTARIAN,LIBERTARIAN,17218,8390744
FLORIDA,2008,"BALDWIN, CHARLES """"CHUCK""""",OTHER,CONSTITUTION PARTY,7915,8390744
FLORIDA,2008,"MCKINNEY, CYNTHIA",OTHER,GREEN,2887,8390744
FLORIDA,2008,"KEYES, ALAN",OTHER,AMERICA'S INDEPENDENT PARTY,2550,8390744
FLORIDA,2008,"LA RIVA, GLORIA ESTELLA",OTHER,SOCIALISM AND LIBERATION PARTY,1516,8390744
FLORIDA,2008,"JAY, CHARLES",OTHER,BOSTON TEA PARTY,795,8390744
FLORIDA,2008,"CALERO, ROGER",OTHER,SOCIALIST WORKERS,533,8390744
FLORIDA,2008,"STEVENS, THOMAS R.",OTHER,OBJECTIVIST PARTY,419,8390744
FLORIDA,2008,"MOORE, BRIAN",OTHER,SOCIALIST,405,8390744
FLORIDA,2008,"AMONDSON, GENE",OTHER,PROHIBITION,293,8390744
GEORGIA,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,2048759,3924486
GEORGIA,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,1844123,3924486
GEORGIA,2008,"BARR, BOB",LIBERTARIAN,LIBERTARIAN,28731,3924486
HAWAII,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,325871,456064
HAWAII,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,120566,456064
HAWAII,2008,"NADER, RALPH",OTHER,INDEPENDENT,3825,456064
HAWAII,2008,"BARR, BOB",LIBERTARIAN,LIBERTARIAN,1314,456064
HAWAII,2008,"BALDWIN, CHARLES """"CHUCK""""",OTHER,CONSTITUTION PARTY,1013,456064
HAWAII,2008,"MCKINNEY, CYNTHIA",OTHER,GREEN,979,456064
IDAHO,2008,"MCCAIN, JOHN",REPUBLICAN,REPUBLICAN,403012,655122
IDAHO,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,236440,655122
IDAHO,2008,"NADER, RALPH",OTHER,INDEPENDENT,7175,655122
IDAHO,2008,"BALDWIN, CHARLES """"CHUCK""""",OTHER,CONSTITUTION PARTY,4747,655122
IDAHO,2008,"BARR, BOB",LIBERTARIAN,LIBERTARIAN,3658,655122
ILLINOIS,2008,"OBAMA, BARACK H.",DEMOCRAT,DEMOCRAT,3419348,5522371
