Year,State,Office,Winning Candidate,Winning Party,Winning Percentage,Losing Candidate,Losing Party,Losing Percentage,Indicator,Term,President,Cycle Duration,Overall Growth (%),Average Growth (%)
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real PCE,Obama 2,Barack Obama,2013-2017,11.25,2.71
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,12.63,3.02
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,9.6,2.32
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Total Employment,Obama 2,Barack Obama,2013-2017,6.65,1.62
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real GDP,Trump,Donald Trump,2017-2021,6.86,1.71
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real Personal Income,Trump,Donald Trump,2017-2021,10.61,2.56
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real PCE,Trump,Donald Trump,2017-2021,6.1,1.6
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,12.49,2.99
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real Per Capita PCE,Trump,Donald Trump,2017-2021,7.89,2.03
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Total Employment,Trump,Donald Trump,2017-2021,-1.33,-0.26
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real GDP,Biden,Joe Biden,2021-2023,3.17,1.57
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real Personal Income,Biden,Joe Biden,2021-2023,-1.83,-0.88
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real PCE,Biden,Joe Biden,2021-2023,7.83,3.84
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-0.41,-0.17
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Real Per Capita PCE,Biden,Joe Biden,2021-2023,9.39,4.59
2016,NEW YORK,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,56.14,"TRUMP, DONALD J.",REPUBLICAN,32.39,Total Employment,Biden,Joe Biden,2021-2023,7.74,3.8
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real GDP,Obama 1,Barack Obama,2009-2013,5.03,1.24
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Personal Income,Obama 1,Barack Obama,2009-2013,-0.63,-0.12
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real PCE,Obama 1,Barack Obama,2009-2013,5.39,1.32
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,-4.22,-1.03
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,1.59,0.4
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Total Employment,Obama 1,Barack Obama,2009-2013,4.24,1.05
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real GDP,Obama 2,Barack Obama,2013-2017,9.92,2.39
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Personal Income,Obama 2,Barack Obama,2013-2017,16.36,3.87
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real PCE,Obama 2,Barack Obama,2013-2017,13.77,3.28
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,12.11,2.91
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,9.61,2.32
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Total Employment,Obama 2,Barack Obama,2013-2017,8.87,2.15
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real GDP,Trump,Donald Trump,2017-2021,9.77,2.39
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Personal Income,Trump,Donald Trump,2017-2021,21.93,5.1
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real PCE,Trump,Donald Trump,2017-2021,15.45,3.69
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,17.41,4.11
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Per Capita PCE,Trump,Donald Trump,2017-2021,11.17,2.71
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Total Employment,Trump,Donald Trump,2017-2021,6.73,1.66
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real GDP,Biden,Joe Biden,2021-2023,6.31,3.1
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Personal Income,Biden,Joe Biden,2021-2023,0.06,0.05
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real PCE,Biden,Joe Biden,2021-2023,6.28,3.09
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-2.42,-1.2
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Real Per Capita PCE,Biden,Joe Biden,2021-2023,3.64,1.81
2016,NORTH CAROLINA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,49.83,"CLINTON, HILLARY",DEMOCRAT,46.17,Total Employment,Biden,Joe Biden,2021-2023,7.21,3.54
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real GDP,Obama 1,Barack Obama,2009-2013,52.04,11.3
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Personal Income,Obama 1,Barack Obama,2009-2013,30.72,7.06
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real PCE,Obama 1,Barack Obama,2009-2013,22.3,5.18
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,19.5,4.71
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,11.8,2.84
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Total Employment,Obama 1,Barack Obama,2009-2013,19.16,4.5
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real GDP,Obama 2,Barack Obama,2013-2017,3.36,1.03
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Personal Income,Obama 2,Barack Obama,2013-2017,0.34,0.16
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real PCE,Obama 2,Barack Obama,2013-2017,8.18,2.02
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,-4.8,-1.15
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,2.64,0.67
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Total Employment,Obama 2,Barack Obama,2013-2017,-2.33,-0.56
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real GDP,Trump,Donald Trump,2017-2021,-0.2,0.02
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Personal Income,Trump,Donald Trump,2017-2021,15.56,3.73
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real PCE,Trump,Donald Trump,2017-2021,4.08,1.05
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,13.88,3.36
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Per Capita PCE,Trump,Donald Trump,2017-2021,2.57,0.69
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Total Employment,Trump,Donald Trump,2017-2021,-0.98,-0.23
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real GDP,Biden,Joe Biden,2021-2023,6.96,3.51
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Personal Income,Biden,Joe Biden,2021-2023,2.03,1.05
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real PCE,Biden,Joe Biden,2021-2023,5.72,2.82
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,1.26,0.68
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Real Per Capita PCE,Biden,Joe Biden,2021-2023,4.92,2.44
2016,NORTH DAKOTA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,62.96,"CLINTON, HILLARY",DEMOCRAT,27.23,Total Employment,Biden,Joe Biden,2021-2023,5.42,2.67
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real GDP,Obama 1,Barack Obama,2009-2013,9.45,2.29
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Personal Income,Obama 1,Barack Obama,2009-2013,7.33,1.8
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real PCE,Obama 1,Barack Obama,2009-2013,6.86,1.68
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,6.56,1.62
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,6.1,1.49
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Total Employment,Obama 1,Barack Obama,2009-2013,3.51,0.87
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real GDP,Obama 2,Barack Obama,2013-2017,8.15,1.98
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Personal Income,Obama 2,Barack Obama,2013-2017,11.28,2.72
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real PCE,Obama 2,Barack Obama,2013-2017,10.38,2.5
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,10.09,2.44
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,9.19,2.23
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Total Employment,Obama 2,Barack Obama,2013-2017,4.58,1.13
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real GDP,Trump,Donald Trump,2017-2021,5.87,1.48
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Personal Income,Trump,Donald Trump,2017-2021,14.0,3.36
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real PCE,Trump,Donald Trump,2017-2021,6.7,1.68
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,13.73,3.3
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Per Capita PCE,Trump,Donald Trump,2017-2021,6.45,1.62
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Total Employment,Trump,Donald Trump,2017-2021,0.86,0.24
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real GDP,Biden,Joe Biden,2021-2023,2.8,1.39
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Personal Income,Biden,Joe Biden,2021-2023,-2.55,-1.25
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real PCE,Biden,Joe Biden,2021-2023,3.66,1.81
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-2.72,-1.34
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Real Per Capita PCE,Biden,Joe Biden,2021-2023,3.47,1.72
2016,OHIO,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,51.69,"CLINTON, HILLARY",DEMOCRAT,43.56,Total Employment,Biden,Joe Biden,2021-2023,4.94,2.44
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real GDP,Obama 1,Barack Obama,2009-2013,12.26,2.95
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Personal Income,Obama 1,Barack Obama,2009-2013,13.03,3.12
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real PCE,Obama 1,Barack Obama,2009-2013,5.1,1.25
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,9.2,2.24
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,1.54,0.39
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Total Employment,Obama 1,Barack Obama,2009-2013,5.26,1.29
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real GDP,Obama 2,Barack Obama,2013-2017,9.34,2.3
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Personal Income,Obama 2,Barack Obama,2013-2017,-1.12,-0.2
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real PCE,Obama 2,Barack Obama,2013-2017,6.72,1.64
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,-2.95,-0.66
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,4.76,1.17
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Total Employment,Obama 2,Barack Obama,2013-2017,1.91,0.47
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real GDP,Trump,Donald Trump,2017-2021,0.83,0.24
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Personal Income,Trump,Donald Trump,2017-2021,17.34,4.08
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real PCE,Trump,Donald Trump,2017-2021,11.02,2.71
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,15.25,3.62
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Per Capita PCE,Trump,Donald Trump,2017-2021,9.04,2.25
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Total Employment,Trump,Donald Trump,2017-2021,0.85,0.22
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real GDP,Biden,Joe Biden,2021-2023,7.1,3.56
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Personal Income,Biden,Joe Biden,2021-2023,3.76,1.86
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real PCE,Biden,Joe Biden,2021-2023,6.38,3.14
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,2.17,1.08
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Real Per Capita PCE,Biden,Joe Biden,2021-2023,4.74,2.35
2016,OKLAHOMA,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,65.32,"CLINTON, HILLARY",DEMOCRAT,28.93,Total Employment,Biden,Joe Biden,2021-2023,6.22,3.06
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real GDP,Obama 1,Barack Obama,2009-2013,7.15,1.75
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real Personal Income,Obama 1,Barack Obama,2009-2013,7.06,1.72
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real PCE,Obama 1,Barack Obama,2009-2013,5.3,1.31
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,3.91,0.96
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,2.2,0.55
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Total Employment,Obama 1,Barack Obama,2009-2013,3.25,0.81
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real GDP,Obama 2,Barack Obama,2013-2017,18.95,4.44
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real Personal Income,Obama 2,Barack Obama,2013-2017,20.53,4.79
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real PCE,Obama 2,Barack Obama,2013-2017,16.45,3.88
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,14.05,3.35
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,10.18,2.46
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Total Employment,Obama 2,Barack Obama,2013-2017,11.31,2.72
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real GDP,Trump,Donald Trump,2017-2021,10.99,2.67
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real Personal Income,Trump,Donald Trump,2017-2021,21.44,5.01
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real PCE,Trump,Donald Trump,2017-2021,11.38,2.8
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,18.32,4.33
2016,OREGON,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,50.07,"TRUMP, DONALD J.",REPUBLICAN,39.09,Real Per Capita PCE,Trump,Donald Trump,2017-2021,8.52,2.14
